ACSSF,2012e5,wa,000,0001,0004551,234,118
ACSSF,2012e5,wa,000,0001,0004552,286,102
ACSSF,2012e5,wa,000,0001,0004553,114,55
ACSSF,2012e5,wa,000,0001,0004554,378,162
ACSSF,2012e5,wa,000,0001,0004555,411,162
ACSSF,2012e5,wa,000,0001,0004556,436,173
ACSSF,2012e5,wa,000,0001,0004557,104,62
ACSSF,2012e5,wa,000,0001,0004558,256,117
ACSSF,2012e5,wa,000,0001,0004559,354,161
ACSSF,2012e5,wa,000,0001,0004560,288,116
ACSSF,2012e5,wa,000,0001,0004561,160,74
ACSSF,2012e5,wa,000,0001,0004562,413,145
ACSSF,2012e5,wa,000,0001,0004563,502,215
ACSSF,2012e5,wa,000,0001,0004564,431,155
ACSSF,2012e5,wa,000,0001,0004565,228,89
ACSSF,2012e5,wa,000,0001,0004566,400,150
ACSSF,2012e5,wa,000,0001,0004567,304,140
ACSSF,2012e5,wa,000,0001,0004568,541,230
ACSSF,2012e5,wa,000,0001,0004569,416,163
ACSSF,2012e5,wa,000,0001,0004570,929,428
ACSSF,2012e5,wa,000,0001,0004571,415,198
ACSSF,2012e5,wa,000,0001,0004572,454,177
ACSSF,2012e5,wa,000,0001,0004573,372,144
ACSSF,2012e5,wa,000,0001,0004574,282,120
ACSSF,2012e5,wa,000,0001,0004575,426,164
ACSSF,2012e5,wa,000,0001,0004576,333,125
ACSSF,2012e5,wa,000,0001,0004577,430,156
ACSSF,2012e5,wa,000,0001,0004578,294,241
ACSSF,2012e5,wa,000,0001,0004579,318,193
ACSSF,2012e5,wa,000,0001,0004580,357,174
ACSSF,2012e5,wa,000,0001,0004581,382,101
ACSSF,2012e5,wa,000,0001,0004582,438,126
ACSSF,2012e5,wa,000,0001,0004583,376,136
ACSSF,2012e5,wa,000,0001,0004584,361,131
ACSSF,2012e5,wa,000,0001,0004585,351,147
ACSSF,2012e5,wa,000,0001,0004586,486,190
ACSSF,2012e5,wa,000,0001,0004587,429,149
ACSSF,2012e5,wa,000,0001,0004588,167,58
ACSSF,2012e5,wa,000,0001,0004589,373,128
ACSSF,2012e5,wa,000,0001,0004590,352,123
ACSSF,2012e5,wa,000,0001,0004591,231,104
ACSSF,2012e5,wa,000,0001,0004592,774,195
ACSSF,2012e5,wa,000,0001,0004593,0,0
ACSSF,2012e5,wa,000,0001,0004594,417,219
ACSSF,2012e5,wa,000,0001,0004595,689,390
ACSSF,2012e5,wa,000,0001,0004596,282,126
ACSSF,2012e5,wa,000,0001,0004597,301,162
ACSSF,2012e5,wa,000,0001,0004598,506,179
ACSSF,2012e5,wa,000,0001,0004599,212,119
ACSSF,2012e5,wa,000,0001,0004600,371,118
ACSSF,2012e5,wa,000,0001,0004601,358,143
ACSSF,2012e5,wa,000,0001,0004602,427,122
ACSSF,2012e5,wa,000,0001,0004603,88,36
ACSSF,2012e5,wa,000,0001,0004604,546,202
ACSSF,2012e5,wa,000,0001,0004605,661,234
ACSSF,2012e5,wa,000,0001,0004606,334,152
ACSSF,2012e5,wa,000,0001,0004607,387,145
ACSSF,2012e5,wa,000,0001,0004608,490,178
ACSSF,2012e5,wa,000,0001,0004609,126,52
ACSSF,2012e5,wa,000,0001,0004610,814,250
ACSSF,2012e5,wa,000,0001,0004611,303,225
ACSSF,2012e5,wa,000,0001,0004612,505,250
ACSSF,2012e5,wa,000,0001,0004613,460,182
ACSSF,2012e5,wa,000,0001,0004614,506,217
ACSSF,2012e5,wa,000,0001,0004615,531,236
ACSSF,2012e5,wa,000,0001,0004616,818,332
ACSSF,2012e5,wa,000,0001,0004617,339,154
ACSSF,2012e5,wa,000,0001,0004618,556,235
ACSSF,2012e5,wa,000,0001,0004619,321,136
ACSSF,2012e5,wa,000,0001,0004620,368,167
ACSSF,2012e5,wa,000,0001,0004621,365,147
ACSSF,2012e5,wa,000,0001,0004622,280,122
ACSSF,2012e5,wa,000,0001,0004623,220,98
ACSSF,2012e5,wa,000,0001,0004624,315,152
ACSSF,2012e5,wa,000,0001,0004625,555,211
ACSSF,2012e5,wa,000,0001,0004626,252,99
ACSSF,2012e5,wa,000,0001,0004627,0,0
ACSSF,2012e5,wa,000,0001,0004628,182,91
ACSSF,2012e5,wa,000,0001,0004629,223,37
ACSSF,2012e5,wa,000,0001,0004630,390,173
ACSSF,2012e5,wa,000,0001,0004631,368,149
ACSSF,2012e5,wa,000,0001,0004632,411,175
ACSSF,2012e5,wa,000,0001,0004633,231,106
ACSSF,2012e5,wa,000,0001,0004634,296,139
ACSSF,2012e5,wa,000,0001,0004635,137,86
ACSSF,2012e5,wa,000,0001,0004636,249,101
ACSSF,2012e5,wa,000,0001,0004637,379,119
ACSSF,2012e5,wa,000,0001,0004638,514,241
ACSSF,2012e5,wa,000,0001,0004639,332,175
ACSSF,2012e5,wa,000,0001,0004640,254,152
ACSSF,2012e5,wa,000,0001,0004641,302,154
ACSSF,2012e5,wa,000,0001,0004642,323,167
ACSSF,2012e5,wa,000,0001,0004643,314,140
ACSSF,2012e5,wa,000,0001,0004644,386,193
ACSSF,2012e5,wa,000,0001,0004645,195,122
ACSSF,2012e5,wa,000,0001,0004646,351,183
ACSSF,2012e5,wa,000,0001,0004647,441,235
ACSSF,2012e5,wa,000,0001,0004648,326,162
ACSSF,2012e5,wa,000,0001,0004649,0,0
ACSSF,2012e5,wa,000,0001,0004650,330,191
ACSSF,2012e5,wa,000,0001,0004651,434,207
ACSSF,2012e5,wa,000,0001,0004652,306,155
ACSSF,2012e5,wa,000,0001,0004653,400,204
ACSSF,2012e5,wa,000,0001,0004654,430,228
ACSSF,2012e5,wa,000,0001,0004655,303,133
ACSSF,2012e5,wa,000,0001,0004656,439,270
ACSSF,2012e5,wa,000,0001,0004657,0,0
ACSSF,2012e5,wa,000,0001,0004658,307,182
ACSSF,2012e5,wa,000,0001,0004659,441,200
ACSSF,2012e5,wa,000,0001,0004660,217,94
ACSSF,2012e5,wa,000,0001,0004661,311,169
ACSSF,2012e5,wa,000,0001,0004662,299,128
ACSSF,2012e5,wa,000,0001,0004663,335,134
ACSSF,2012e5,wa,000,0001,0004664,438,199
ACSSF,2012e5,wa,000,0001,0004665,280,138
ACSSF,2012e5,wa,000,0001,0004666,270,95
ACSSF,2012e5,wa,000,0001,0004667,245,106
ACSSF,2012e5,wa,000,0001,0004668,240,104
ACSSF,2012e5,wa,000,0001,0004669,212,90
ACSSF,2012e5,wa,000,0001,0004670,303,179
ACSSF,2012e5,wa,000,0001,0004671,258,135
ACSSF,2012e5,wa,000,0001,0004672,309,135
ACSSF,2012e5,wa,000,0001,0004673,231,108
ACSSF,2012e5,wa,000,0001,0004674,380,173
ACSSF,2012e5,wa,000,0001,0004675,243,132
ACSSF,2012e5,wa,000,0001,0004676,308,136
ACSSF,2012e5,wa,000,0001,0004677,234,113
ACSSF,2012e5,wa,000,0001,0004678,332,153
ACSSF,2012e5,wa,000,0001,0004679,292,151
ACSSF,2012e5,wa,000,0001,0004680,354,156
ACSSF,2012e5,wa,000,0001,0004681,341,142
ACSSF,2012e5,wa,000,0001,0004682,282,126
ACSSF,2012e5,wa,000,0001,0004683,251,118
ACSSF,2012e5,wa,000,0001,0004684,431,178
ACSSF,2012e5,wa,000,0001,0004685,323,139
ACSSF,2012e5,wa,000,0001,0004686,265,130
ACSSF,2012e5,wa,000,0001,0004687,341,160
ACSSF,2012e5,wa,000,0001,0004688,370,155
ACSSF,2012e5,wa,000,0001,0004689,416,171
ACSSF,2012e5,wa,000,0001,0004690,464,241
ACSSF,2012e5,wa,000,0001,0004691,361,187
ACSSF,2012e5,wa,000,0001,0004692,317,134
ACSSF,2012e5,wa,000,0001,0004693,360,169
ACSSF,2012e5,wa,000,0001,0004694,328,177
ACSSF,2012e5,wa,000,0001,0004695,251,106
ACSSF,2012e5,wa,000,0001,0004696,290,110
ACSSF,2012e5,wa,000,0001,0004697,277,125
ACSSF,2012e5,wa,000,0001,0004698,491,198
ACSSF,2012e5,wa,000,0001,0004699,502,213
ACSSF,2012e5,wa,000,0001,0004700,254,104
ACSSF,2012e5,wa,000,0001,0004701,334,91
ACSSF,2012e5,wa,000,0001,0004702,333,129
ACSSF,2012e5,wa,000,0001,0004703,267,107
ACSSF,2012e5,wa,000,0001,0004704,289,132
ACSSF,2012e5,wa,000,0001,0004705,328,198
ACSSF,2012e5,wa,000,0001,0004706,290,136
ACSSF,2012e5,wa,000,0001,0004707,355,204
ACSSF,2012e5,wa,000,0001,0004708,287,160
ACSSF,2012e5,wa,000,0001,0004709,387,171
ACSSF,2012e5,wa,000,0001,0004710,352,165
ACSSF,2012e5,wa,000,0001,0004711,648,146
ACSSF,2012e5,wa,000,0001,0004712,517,25
ACSSF,2012e5,wa,000,0001,0004713,284,162
ACSSF,2012e5,wa,000,0001,0004714,410,175
ACSSF,2012e5,wa,000,0001,0004715,363,177
ACSSF,2012e5,wa,000,0001,0004716,319,161
ACSSF,2012e5,wa,000,0001,0004717,284,153
ACSSF,2012e5,wa,000,0001,0004718,597,172
ACSSF,2012e5,wa,000,0001,0004719,316,148
ACSSF,2012e5,wa,000,0001,0004720,300,173
ACSSF,2012e5,wa,000,0001,0004721,378,148
ACSSF,2012e5,wa,000,0001,0004722,341,169
ACSSF,2012e5,wa,000,0001,0004723,322,121
ACSSF,2012e5,wa,000,0001,0004724,232,134
ACSSF,2012e5,wa,000,0001,0004725,161,114
ACSSF,2012e5,wa,000,0001,0004726,381,242
ACSSF,2012e5,wa,000,0001,0004727,274,124
ACSSF,2012e5,wa,000,0001,0004728,260,136
ACSSF,2012e5,wa,000,0001,0004729,343,235
ACSSF,2012e5,wa,000,0001,0004730,232,163
ACSSF,2012e5,wa,000,0001,0004731,226,184
ACSSF,2012e5,wa,000,0001,0004732,254,175
ACSSF,2012e5,wa,000,0001,0004733,187,148
ACSSF,2012e5,wa,000,0001,0004734,239,173
ACSSF,2012e5,wa,000,0001,0004735,317,207
ACSSF,2012e5,wa,000,0001,0004736,324,167
ACSSF,2012e5,wa,000,0001,0004737,277,131
ACSSF,2012e5,wa,000,0001,0004738,331,141
ACSSF,2012e5,wa,000,0001,0004739,295,156
ACSSF,2012e5,wa,000,0001,0004740,219,177
ACSSF,2012e5,wa,000,0001,0004741,165,124
ACSSF,2012e5,wa,000,0001,0004742,294,156
ACSSF,2012e5,wa,000,0001,0004743,184,118
ACSSF,2012e5,wa,000,0001,0004744,185,138
ACSSF,2012e5,wa,000,0001,0004745,231,165
ACSSF,2012e5,wa,000,0001,0004746,384,150
ACSSF,2012e5,wa,000,0001,0004747,430,143
ACSSF,2012e5,wa,000,0001,0004748,333,146
ACSSF,2012e5,wa,000,0001,0004749,244,118
ACSSF,2012e5,wa,000,0001,0004750,250,107
ACSSF,2012e5,wa,000,0001,0004751,245,135
ACSSF,2012e5,wa,000,0001,0004752,228,114
ACSSF,2012e5,wa,000,0001,0004753,202,138
ACSSF,2012e5,wa,000,0001,0004754,221,88
ACSSF,2012e5,wa,000,0001,0004755,280,134
ACSSF,2012e5,wa,000,0001,0004756,337,154
ACSSF,2012e5,wa,000,0001,0004757,332,175
ACSSF,2012e5,wa,000,0001,0004758,326,170
ACSSF,2012e5,wa,000,0001,0004759,353,146
ACSSF,2012e5,wa,000,0001,0004760,383,180
ACSSF,2012e5,wa,000,0001,0004761,254,131
ACSSF,2012e5,wa,000,0001,0004762,222,87
ACSSF,2012e5,wa,000,0001,0004763,248,106
ACSSF,2012e5,wa,000,0001,0004764,401,155
ACSSF,2012e5,wa,000,0001,0004765,400,170
ACSSF,2012e5,wa,000,0001,0004766,319,125
ACSSF,2012e5,wa,000,0001,0004767,289,98
ACSSF,2012e5,wa,000,0001,0004768,250,90
ACSSF,2012e5,wa,000,0001,0004769,432,193
ACSSF,2012e5,wa,000,0001,0004770,420,217
ACSSF,2012e5,wa,000,0001,0004771,171,77
ACSSF,2012e5,wa,000,0001,0004772,211,91
ACSSF,2012e5,wa,000,0001,0004773,374,148
ACSSF,2012e5,wa,000,0001,0004774,98,58
ACSSF,2012e5,wa,000,0001,0004775,255,99
ACSSF,2012e5,wa,000,0001,0004776,271,85
ACSSF,2012e5,wa,000,0001,0004777,319,122
ACSSF,2012e5,wa,000,0001,0004778,361,115
ACSSF,2012e5,wa,000,0001,0004779,320,114
ACSSF,2012e5,wa,000,0001,0004780,339,150
ACSSF,2012e5,wa,000,0001,0004781,263,119
ACSSF,2012e5,wa,000,0001,0004782,257,118
ACSSF,2012e5,wa,000,0001,0004783,367,173
ACSSF,2012e5,wa,000,0001,0004784,418,183
ACSSF,2012e5,wa,000,0001,0004785,431,126
ACSSF,2012e5,wa,000,0001,0004786,343,150
ACSSF,2012e5,wa,000,0001,0004787,354,130
ACSSF,2012e5,wa,000,0001,0004788,288,131
ACSSF,2012e5,wa,000,0001,0004789,254,111
ACSSF,2012e5,wa,000,0001,0004790,329,122
ACSSF,2012e5,wa,000,0001,0004791,398,148
ACSSF,2012e5,wa,000,0001,0004792,337,152
ACSSF,2012e5,wa,000,0001,0004793,287,117
ACSSF,2012e5,wa,000,0001,0004794,322,131
ACSSF,2012e5,wa,000,0001,0004795,369,165
ACSSF,2012e5,wa,000,0001,0004796,360,118
ACSSF,2012e5,wa,000,0001,0004797,279,123
ACSSF,2012e5,wa,000,0001,0004798,359,157
ACSSF,2012e5,wa,000,0001,0004799,295,125
ACSSF,2012e5,wa,000,0001,0004800,327,129
ACSSF,2012e5,wa,000,0001,0004801,348,141
ACSSF,2012e5,wa,000,0001,0004802,354,149
ACSSF,2012e5,wa,000,0001,0004803,354,127
ACSSF,2012e5,wa,000,0001,0004804,437,166
ACSSF,2012e5,wa,000,0001,0004805,434,164
ACSSF,2012e5,wa,000,0001,0004806,490,211
ACSSF,2012e5,wa,000,0001,0004807,334,133
ACSSF,2012e5,wa,000,0001,0004808,379,172
ACSSF,2012e5,wa,000,0001,0004809,379,145
ACSSF,2012e5,wa,000,0001,0004810,311,139
ACSSF,2012e5,wa,000,0001,0004811,461,164
ACSSF,2012e5,wa,000,0001,0004812,323,146
ACSSF,2012e5,wa,000,0001,0004813,368,147
ACSSF,2012e5,wa,000,0001,0004814,284,130
ACSSF,2012e5,wa,000,0001,0004815,359,144
ACSSF,2012e5,wa,000,0001,0004816,238,113
ACSSF,2012e5,wa,000,0001,0004817,317,146
ACSSF,2012e5,wa,000,0001,0004818,406,168
ACSSF,2012e5,wa,000,0001,0004819,374,143
ACSSF,2012e5,wa,000,0001,0004820,355,143
ACSSF,2012e5,wa,000,0001,0004821,454,200
ACSSF,2012e5,wa,000,0001,0004822,460,173
ACSSF,2012e5,wa,000,0001,0004823,256,100
ACSSF,2012e5,wa,000,0001,0004824,520,223
ACSSF,2012e5,wa,000,0001,0004825,407,226
ACSSF,2012e5,wa,000,0001,0004826,328,143
ACSSF,2012e5,wa,000,0001,0004827,397,149
ACSSF,2012e5,wa,000,0001,0004828,302,141
ACSSF,2012e5,wa,000,0001,0004829,287,134
ACSSF,2012e5,wa,000,0001,0004830,239,151
ACSSF,2012e5,wa,000,0001,0004831,333,119
ACSSF,2012e5,wa,000,0001,0004832,285,105
ACSSF,2012e5,wa,000,0001,0004833,444,217
ACSSF,2012e5,wa,000,0001,0004834,347,145
ACSSF,2012e5,wa,000,0001,0004835,319,131
ACSSF,2012e5,wa,000,0001,0004836,266,91
ACSSF,2012e5,wa,000,0001,0004837,357,149
ACSSF,2012e5,wa,000,0001,0004838,468,174
ACSSF,2012e5,wa,000,0001,0004839,371,138
ACSSF,2012e5,wa,000,0001,0004840,342,146
ACSSF,2012e5,wa,000,0001,0004841,368,158
ACSSF,2012e5,wa,000,0001,0004842,359,147
ACSSF,2012e5,wa,000,0001,0004843,277,128
ACSSF,2012e5,wa,000,0001,0004844,288,111
ACSSF,2012e5,wa,000,0001,0004845,247,85
ACSSF,2012e5,wa,000,0001,0004846,308,135
ACSSF,2012e5,wa,000,0001,0004847,329,164
ACSSF,2012e5,wa,000,0001,0004848,324,143
ACSSF,2012e5,wa,000,0001,0004849,314,147
ACSSF,2012e5,wa,000,0001,0004850,350,154
ACSSF,2012e5,wa,000,0001,0004851,225,105
ACSSF,2012e5,wa,000,0001,0004852,159,108
ACSSF,2012e5,wa,000,0001,0004853,188,135
ACSSF,2012e5,wa,000,0001,0004854,558,225
ACSSF,2012e5,wa,000,0001,0004855,416,203
ACSSF,2012e5,wa,000,0001,0004856,1032,387
ACSSF,2012e5,wa,000,0001,0004857,449,172
ACSSF,2012e5,wa,000,0001,0004858,457,218
ACSSF,2012e5,wa,000,0001,0004859,280,126
ACSSF,2012e5,wa,000,0001,0004860,449,170
ACSSF,2012e5,wa,000,0001,0004861,389,148
ACSSF,2012e5,wa,000,0001,0004862,341,127
ACSSF,2012e5,wa,000,0001,0004863,286,130
ACSSF,2012e5,wa,000,0001,0004864,433,167
ACSSF,2012e5,wa,000,0001,0004865,339,142
ACSSF,2012e5,wa,000,0001,0004866,458,162
ACSSF,2012e5,wa,000,0001,0004867,364,125
ACSSF,2012e5,wa,000,0001,0004868,451,157
ACSSF,2012e5,wa,000,0001,0004869,446,166
ACSSF,2012e5,wa,000,0001,0004870,407,149
ACSSF,2012e5,wa,000,0001,0004871,332,131
ACSSF,2012e5,wa,000,0001,0004872,280,115
ACSSF,2012e5,wa,000,0001,0004873,319,119
ACSSF,2012e5,wa,000,0001,0004874,426,158
