ACSSF,2012e5,wa,000,0004,0004387,2811,2579,0,13,78,0,31,110,0,110,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,78,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2689,0,123,89,0,31,2811,2701,2579,0,13,78,0,31,110,0,110,99,0,99,0,0,0,11,0
ACSSF,2012e5,wa,000,0004,0004388,6621,4564,149,83,175,0,1367,283,42,241,83,76,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,58,0,0,0,0,0,0,0,0,7,175,0,0,0,60,64,0,0,15,0,29,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4831,281,278,175,0,1409,6621,6338,4564,149,83,175,0,1367,283,42,241,213,46,109,0,16,42,70,0
ACSSF,2012e5,wa,000,0004,0004389,5259,3459,116,273,216,0,1080,115,66,49,273,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273,0,0,0,0,0,0,0,0,0,216,77,0,0,0,10,0,0,0,0,0,0,0,0,0,0,104,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3574,165,273,216,0,1195,5259,5144,3459,116,273,216,0,1080,115,66,49,66,0,0,0,0,66,49,0
ACSSF,2012e5,wa,000,0004,0004390,5066,3372,41,23,143,0,1368,119,0,119,23,15,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,143,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3430,92,91,204,0,1368,5066,4947,3372,41,23,143,0,1368,119,0,119,119,51,7,0,0,61,0,0
ACSSF,2012e5,wa,000,0004,0004391,4191,3388,0,10,14,0,710,69,0,69,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3457,0,41,52,0,710,4191,4122,3388,0,10,14,0,710,69,0,69,69,0,31,38,0,0,0,0
ACSSF,2012e5,wa,000,0004,0004392,7577,6013,120,64,112,0,1163,105,37,68,64,64,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,112,0,0,0,18,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6107,143,93,124,15,1200,7577,7472,6013,120,64,112,0,1163,105,37,68,105,12,29,12,0,52,0,0
ACSSF,2012e5,wa,000,0004,0004393,6913,4238,282,64,166,0,2065,98,30,68,64,35,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,29,166,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,81,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4336,350,64,166,0,2095,6913,6815,4238,282,64,166,0,2065,98,30,68,98,68,0,0,0,30,0,0
ACSSF,2012e5,wa,000,0004,0004394,5131,3257,119,54,18,27,1493,163,11,152,54,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,39,18,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,27,27,0,0,0,0,3420,153,96,65,56,1504,5131,4968,3257,119,54,18,27,1493,163,11,152,163,34,42,47,0,40,0,0
ACSSF,2012e5,wa,000,0004,0004395,3908,3085,49,37,0,0,661,76,65,11,37,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3161,49,37,11,0,726,3908,3832,3085,49,37,0,0,661,76,65,11,76,0,0,11,0,65,0,0
ACSSF,2012e5,wa,000,0004,0004396,5234,4620,169,17,11,0,288,129,18,111,17,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,12,0,0,0,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4749,218,57,22,11,306,5234,5105,4620,169,17,11,0,288,129,18,111,129,49,40,11,0,29,0,0
